spindle_speed,feed_rate,depth_of_cut,coolant,tool_type,surface_roughness,energy_consumption
3421.54919860389,0.42234838362893623,0.9111043575706478,1,B,1.3766291419907968,53.596419265151496
4732.674843629833,0.317055322665488,3.326784665968744,0,A,1.9209306040307654,171.0066948194088
1167.975454640261,0.31611317438826936,4.960287061775032,0,B,2.354675242450644,40.293456742845045
2787.5873230112393,0.2023661494448663,1.2538283349685981,0,B,1.2992865555219575,135.66670865772903
2318.154758333447,0.25081250952258927,4.5375252456306905,0,B,2.110141947474103,163.73308999939127
2633.7592826717814,0.43884875921690547,1.465221140120045,0,B,1.4700137931767825,30.45382210348246
1036.4788678898508,0.37549414893522043,3.2747096086139713,1,B,1.8420224851882732,-102.19169884462758
1103.425744427444,0.2838891468631294,0.2984448644735018,0,A,1.1368971822913991,78.62510784311132
1751.3399560156581,0.21570457381176694,2.5287044754233263,1,B,1.560190974291659,35.72877236754041
1871.1707169237409,0.07267088222984946,3.307392834767011,1,B,1.652466430466821,14.377766678008804
2425.564461566075,0.1143533305968733,2.72796690839088,0,B,1.620478261455508,36.85875177159622
3249.4439616648274,0.1368613352927168,1.2653933859207767,1,A,1.1757861519118886,51.94376844752613
3355.8310283821834,0.21802259446640365,4.159635046512786,0,A,2.085143831369659,154.9546762795586
2353.149034635066,0.4748646411843236,4.853668905067377,1,B,2.292885918267527,87.07553359575718
2339.5239924291373,0.2773190276864369,2.3500608688911204,1,B,1.475862648582437,128.49390597530947
1479.3283701363289,0.155678073466654,3.2160043994273435,1,B,1.7199572645617354,74.93437609845462
3147.378117840537,0.09758756185768133,3.973025014893306,0,A,1.909513973114356,68.32702685232985
1926.6841009275704,0.20223748607133385,1.2832963970467908,0,A,1.3453889248894173,27.454678704035842
662.2692542481367,0.4170787859979756,4.335806871451049,0,A,2.1828928237386256,67.1756448396778
2382.8001987058715,0.2225042570347286,1.472984436018988,0,B,1.4577876649840606,101.26725019119509
2633.5970379057662,0.39762761271008606,3.9015709372246707,0,B,2.0533028092121532,128.995705856383
1515.1679069189495,0.41121723925709547,0.6492862388894681,1,B,1.176860771395654,27.58503615661013
3076.0606990495207,0.09986934636441686,1.5130948467294318,0,A,1.358538042742538,78.84567449850537
3045.973551943644,0.3238968886820527,2.714737676305352,0,A,1.6969349209112203,106.93414876998648
3659.009814996671,0.4815932285169998,2.6721182689511442,1,B,1.7051833287249387,75.15846863301604
3415.768169905445,0.2309621337065993,4.267112803983195,0,B,2.0689300236179418,38.21354706495253
3435.948754344642,0.07292484005136003,4.981023562429176,0,A,2.1560276364626754,54.03978796444615
1922.963683208194,0.46548621061604534,0.625333144714689,1,B,1.167090241412533,37.1890293664985
4043.444998936792,0.4476498267076173,1.4298018508426817,1,A,1.4368761059713189,125.60476446104047
2971.1497261985573,0.2849636512440508,1.8522312300930717,1,A,1.3756120964072767,134.48266196548212
2441.3818783095057,0.29851390415480433,2.446700198269025,0,B,1.6892523957782388,-0.7560828376477531
3317.056164234757,0.1452834962492562,2.5201577414565555,1,B,1.5184109335903242,53.52749625797135
2122.9580050261443,0.4187528399950868,4.2953558094272415,0,B,2.113366366565595,53.23034269444737
2807.326600730412,0.2743700172764569,3.8757405836469894,0,B,2.032078626471298,121.00478672093993
3815.175598169991,0.06524500781415044,0.19237273728597126,0,B,0.9100400277406833,54.51229895854617
4488.812990256685,0.357356730402049,2.329606626857621,1,B,1.5924846133236878,86.5112434960687
4644.757387828362,0.4777233214112177,3.1285618073960353,0,B,1.8956425303980753,45.7155611501484
2766.3481633239467,0.4231177206555876,2.355938376755815,0,B,1.7009618171795704,98.50819815547683
2841.238016332561,0.1747391630947429,0.7401617545259414,0,A,1.10769602269754,54.203007000400625
4099.416848437264,0.0739962882200033,2.0476230100841764,0,B,1.4550230128112867,63.26416315238639
1915.0281128489057,0.47315813564218123,2.117112906135707,0,A,1.7122048152535485,40.64204691997364
4268.220630552809,0.47167822619586564,1.019808020003818,0,B,1.3504428466977567,154.5300100695971
2723.6374093284053,0.28958689387079123,3.805904860907672,0,B,1.9659113078551131,29.153796013822223
1021.3552595087077,0.3390428352521908,1.6748633326981366,1,B,1.410968301979004,-6.891131348993056
824.2661618282466,0.2581700273198637,2.98603772378622,1,B,1.699575360788834,99.60983450197571
4288.969449677585,0.23889441519444143,2.627077886697961,1,A,1.4545077143512857,105.0924639799288
750.0556260809506,0.10375179616791516,4.3993926881603045,1,A,2.0524943883131725,71.52329875969555
1762.7514626014515,0.09353880426249321,0.6978731661279071,1,A,1.04766536784064,59.76737862557783
2003.5851822569562,0.15472946600428436,0.6598887404419547,1,A,1.077182851235279,43.151714392694316
1278.4750033621722,0.42648833588294494,1.5715663787027776,0,B,1.498958740284066,23.27725936215895
1912.5201641089516,0.115624535331056,2.212953343816592,1,B,1.3182829281920636,95.04931647876347
3842.1165502628855,0.15201439336161982,1.5628570188854838,0,B,1.400457554464693,147.2935884238591
566.0727960203185,0.2968763266949934,3.839616703736695,1,A,1.8800829378701263,87.69772005684462
4222.280410343089,0.1468090481352235,1.3018026312355686,0,A,1.3260517665856713,33.149130162007665
4354.466106085512,0.1234430081230042,0.5153962395839992,0,B,1.0796305104443655,159.14628429307675
2175.177079361967,0.303492308764083,2.127619068432323,1,B,1.4955528904459412,42.279797307159534
1191.2580457728566,0.21564197194847695,3.889558511878572,0,A,1.9414607948734193,7.677896317093037
3203.781835752864,0.33177167862821116,4.267753523575032,0,B,2.17604366734181,83.26573628079089
1038.5265013920246,0.46049240318390433,3.693389756980419,1,B,1.8941746888641733,88.39882460701821
2142.1371248521364,0.11794690914578045,2.833644724648746,0,B,1.7796631070020363,88.21364441314739
4812.931314054375,0.4610451469158788,3.648539338570966,0,A,2.1545548398500314,106.34245385038774
4979.590126626367,0.4561204853403134,3.438808722988921,1,A,1.9693974026907126,163.23034434477384
3974.472011095635,0.4230894125011563,1.2483964992257983,1,B,1.3874177803457532,99.95534588102501
1899.326794643448,0.33407866278773835,2.7987185717956495,0,B,1.7624915564310994,29.67234210275588
3594.4927212474163,0.32906599585949636,3.8759857299283174,0,A,2.091856765699188,59.15867888526021
3674.328644678057,0.3376456969714257,1.6538912431881774,1,A,1.377486834368951,105.64422830029729
2245.287628236424,0.3607229980480159,3.3044684189129643,0,B,1.8288027266399836,63.90943784899338
3383.9988556377175,0.05741699026827066,2.459254094842113,0,A,1.6186820895461982,11.775159818965818
548.2744023905431,0.48114166062229236,2.5654783696305983,0,A,1.8383816458649214,70.96237115566193
1440.7594637100865,0.3135216926595109,0.5412696851325827,1,B,1.0905113122301293,13.64300319523873
2862.8973633526753,0.40165962773108976,3.3644641099963613,0,A,1.8806866284980779,157.70284649378596
1236.8808691623315,0.2197768275776134,4.341866473237149,0,B,2.0660449982691453,-18.504781232527037
1246.5809054444012,0.05557874626210818,0.7930133113267277,0,B,1.0349854217183607,23.417042308642174
4263.36930747607,0.27938059694439976,1.8939177448606022,0,A,1.5604237773182494,62.53189662130704
4951.098512076224,0.278235553692168,0.3384705287200916,1,A,0.943569960682898,54.72555240317969
3001.862426128018,0.24664517974015332,0.2451962412843164,0,B,1.0989631936984896,42.39014568846464
4275.813788967711,0.20287267437293455,4.949326633691545,0,B,2.1965833282203695,203.82001614339038
4956.447489468226,0.16242173951437494,2.518010390701285,0,B,1.539378295182535,123.51172764198986
1137.181498559486,0.2873951935237323,1.8420431913127076,1,A,1.4161261492539716,-4.75760407688086
2517.1052596445797,0.21887516286207237,1.4468976754625928,1,A,1.2544720310310828,-31.666075318044967
2266.5772212886395,0.48646934737241393,4.9020619602302995,1,B,2.31065961901505,-8.361579616735881
860.2217764078325,0.12781728849511914,1.3360288490562502,0,A,1.234535593075187,-1.660404547547671
3898.98577757635,0.19384950543218915,3.6559711391149423,0,B,1.8730518052211393,69.51366709449059
2452.0056229516686,0.18228221191605698,1.4904146694490759,0,B,1.2443626628957531,50.112472613715056
2611.971203856806,0.29448912930618065,0.44539857624890367,0,A,1.0493768745989203,-56.19788177035012
1178.0283821595808,0.2746761156383666,3.4480554111379127,1,B,1.889261531102587,41.96352610293817
1314.1699350389067,0.3396832094409229,0.10799115338633788,1,A,1.1010193052720294,81.60667531947445
4581.966299702967,0.4775007967583935,3.4111677066467907,0,A,1.9961786353020923,194.612234863087
700.920900384255,0.1783494884722403,1.3268453350501335,1,A,1.1796946397033279,-72.28616782819878
1547.8352822466782,0.3617472061647484,3.7559107371503564,1,B,1.904928841095458,16.28409343037505
1814.2669864153777,0.06126809135233263,3.871775820018182,0,B,1.9422567108050302,16.545206693195034
2705.888940807139,0.16807481273013103,3.6481254702059362,1,B,1.7703493229254472,84.32522567075628
3139.0032785665817,0.2586738775984668,0.21996886319129094,0,A,1.0962108479491406,5.478025269450079
2719.8048913279995,0.0639476548165105,3.5483094362544656,0,B,1.8184133839478092,159.8902839923315
878.5190055059691,0.3279512572491375,4.951713508873239,0,A,2.273463372338736,47.78458381126394
1596.503543250711,0.3552397737807687,1.2888643057755522,1,B,1.273526326034679,38.76947566673908
4296.147731431435,0.386029271677121,1.443769003904159,1,A,1.3686229303988757,176.6377790540596
3369.1491521530656,0.28245852717935555,4.0862800929446434,0,A,2.013954880006467,89.83658757541068
3421.1707256042346,0.321775099240382,0.8859443447747948,1,B,1.2049601030950654,99.08605755329691
3515.914649081097,0.22822936307531927,3.3368600099723027,0,A,1.8247507360482764,51.744972997634186
3933.063585677881,0.06856386462795315,3.799629249752835,0,B,1.8905576099845969,32.81995335588215
761.488167746513,0.09497833509853087,0.2820872429148502,0,A,1.087209106586406,-12.928098654721715
2149.737732196756,0.3447481658906589,2.8134342618996087,1,A,1.6673230461588842,169.85819955958095
2927.873458677554,0.4979998848135993,2.9217985668258266,1,B,1.825439801122856,112.797508270164
2023.0541748379671,0.05711145762348328,1.5868701972197918,0,A,1.2356716353224984,62.69329091464564
4300.154929792339,0.30091257357187223,4.394088880047835,1,B,2.025460356115865,65.1639992225447
2671.576288642823,0.387953938797151,0.8974736245692962,1,A,1.2197298065947033,107.36097333286675
3958.824152567206,0.4220486726062454,1.8845540765787168,1,B,1.5783293894081252,27.9350764446106
4334.069825965261,0.29534220555018803,4.258476567021914,0,B,2.014292640367578,35.57437892579762
2771.561673065741,0.3289621910828473,1.0341495073693634,1,A,1.2182079792891256,35.94724676490782
4592.985097421075,0.36352622537354906,4.124733268005607,0,A,2.1857808722339893,213.8431761402574
3142.057732416413,0.4365348123620438,0.487438969102983,0,B,1.2008761281934242,167.53840923709419
4326.234344751748,0.1050302917412684,2.4972224292309515,0,B,1.5661788126570888,80.4992555460752
2032.6585801618592,0.46678198832368856,0.46912024598394675,1,A,1.1672580049106078,13.956641806494595
2744.6763133916834,0.0617078315982065,3.42172756680142,1,A,1.6955112351855972,-9.398859610166141
2891.3496845205996,0.42628988793099887,3.9739472963724416,1,A,2.084920291831331,85.86116532758841
972.4087215323176,0.08453319195186376,4.264306886409334,1,A,1.930767008081927,49.71567838161763
2293.486280156933,0.13758269522221503,4.908185028645545,1,A,2.1622262495482047,111.26429040843416
4628.0195264825425,0.05175236587150968,3.392877039267976,1,A,1.6560950248872535,155.57767505096402
3338.7450816413407,0.2503655174912183,3.8684033778161,1,B,1.8552573326371193,81.74947781358784
1298.7796209663538,0.2004616520228265,2.5782155637745143,1,B,1.5334985573040603,71.67268049640714
2024.8503602432224,0.1246968101691623,4.572410815787518,1,A,1.9474959543630805,29.574085993166868
1362.2135434821494,0.2529905723617578,3.2544160727773668,1,B,1.7642748891857254,75.89838362518168
611.7040930935764,0.2310668974274827,4.429401890631583,0,B,2.1035900157338747,14.330156380076332
4673.5720632681205,0.3954474647144337,1.2537148833680163,0,B,1.3775630082003472,129.66741612769374
2516.9329771559214,0.4519086377315146,2.5340151255185153,1,B,1.684391020726436,89.45288781229442
1883.9078258935376,0.3436552632951868,3.67611271321264,0,B,1.933670021052039,65.93545400163903
3193.1473620098145,0.10598467492693575,1.093336597357148,1,B,1.1648515974955447,113.11646288421912
532.9150533185704,0.1829258576194328,1.1355649869836937,1,A,1.1514373061310719,-60.354568990550064
1751.0994797036622,0.46099323357452593,4.892409427987624,1,A,2.3115537959888783,10.84815815870963
3663.6505956450164,0.08993052185355013,2.2295907676123097,1,B,1.382726073918374,74.81728729184567
3351.9639788116833,0.23308512772587192,0.9908957193264811,0,B,1.2958619770224526,5.161440066458653
4918.12676394141,0.4741270786550666,1.7241730217093796,0,A,1.5770849134435236,91.3814454461905
3291.6096934611983,0.4777991786612686,2.0471431265030358,1,B,1.5878804646421176,65.11438653447433
2648.7764313247976,0.2350414296720016,3.1531177616040837,1,A,1.7112974998444033,136.57572106457107
3926.4465343280344,0.35032859964445884,4.6227718293339874,0,A,2.147687386538564,112.27276094424833
4564.975423838239,0.25553551925929957,4.934291372018246,1,B,2.211780279596318,172.9977993326429
3743.131760232582,0.3890572427463538,3.2933239186644516,0,B,1.9134754549163946,113.30356316592335
4834.450505972208,0.06421159881184933,3.529619567908852,1,A,1.7539864952508784,88.19586038550365
4019.0232683217973,0.11487071701461131,1.6769629315132866,1,B,1.31118841522907,99.5998275814741
4400.60647217867,0.3263894615946197,4.30007711769887,1,B,1.9995491861714605,152.2477263446226
1013.4683203263673,0.15464851809937863,1.167211842579543,0,A,1.2233874494358103,87.32197712254789
3795.8607634720447,0.34972353467111683,0.6212651816237411,0,A,1.2629458178139439,75.90527337754911
2480.3991478731587,0.20805031735758428,4.868954351478489,1,B,2.106101295077889,-3.342274304215735
2988.9671108507387,0.44899050115751965,4.334279516420608,1,B,2.1548865936572366,3.050531939597917
3443.4608426706054,0.4186667235019939,1.5878611592368537,0,A,1.4973886044170592,64.67455937877197
4864.168025175062,0.271777010030952,3.4083365102671412,0,A,1.939143121454676,0.1477380977478333
4930.601366442311,0.39780278919268597,2.388389951324678,1,A,1.6171641066379676,204.287228264238
1797.0271046955736,0.17201204880579068,1.6833282101128075,0,B,1.4212368266168047,78.9239652025201
3801.8907384706226,0.2724168995653382,1.505193632725445,1,B,1.2938062980270166,57.50460145383082
3874.925920708709,0.13886692333847517,0.7665344815824418,0,B,1.172688462767924,30.23748035503136
2059.2178759087196,0.43739877583444725,2.7916586031516126,0,A,1.8762566744527625,110.92259309108242
1057.4139868889947,0.4203804274557867,2.2883237815757886,0,A,1.6795603861886748,-18.88815486233358
684.2613212857389,0.45596735078405054,2.6097134594697273,1,A,1.7069707624436499,-19.617870949148703
3998.0440738813036,0.44486464155091676,1.1552501206490822,1,A,1.3135628547502143,51.88848149504607
2703.6488381760764,0.48181831792677265,4.6991922867889135,0,A,2.3219374327978857,88.09149210545007
4934.930762727167,0.15275130423436667,3.2290968620196536,0,B,1.8698204054690117,150.41148456435522
2592.380552871439,0.46932093085789195,4.50804322117835,1,A,2.221757772275511,138.7146481426826
4900.626405832281,0.3070459361083989,0.6354287135605017,0,A,1.216350337204111,156.50869599286722
2352.0920098732695,0.24012278776316848,3.151969732695257,1,A,1.7187765314522,65.24160220031045
4071.5696775198767,0.30216825318554286,4.26236291135639,1,B,1.9815813292543205,159.79098932685162
881.6867254032443,0.204171060492625,1.7215118210908869,0,B,1.4238149082057867,-2.2669764803724455
2999.5776956199375,0.17984885313242843,1.0562015287663333,0,A,1.2694446981352285,-23.97225063554363
4109.2690414357585,0.15859145208988795,1.3986043984475365,1,A,1.2714775051352845,57.20776375632633
4661.157502489499,0.08709259525570706,1.4373752610740151,0,B,1.3403511577419034,63.96792659390276
4201.623907778442,0.27345420371623436,2.2912749281253224,1,A,1.4540828810942223,66.62404124339895
666.368272405284,0.44949275407124933,1.6972216536187248,0,B,1.5979009269742377,-18.66033520518266
2177.1605358803035,0.3335683861734731,1.4292429562691575,1,B,1.3196562481851484,33.96963048170099
719.1431254123307,0.2844390347400981,3.277710262185176,0,A,1.8122975151324663,64.61666487125237
991.7703100155111,0.24286681321291242,0.3598586211922339,1,B,1.0782172987761107,112.8262225715291
3538.8753290036784,0.2589807318427364,1.767782512884677,1,A,1.4445999439794353,-4.061097250026862
3709.6618834026417,0.14417480640737793,3.479784633108327,0,A,1.8552209105978041,28.647177552631035
3981.7430723823186,0.42032114473689375,0.9616637714769292,1,B,1.2860161953329408,52.074078815991584
4394.5544662504835,0.13927233347668763,1.182546524843271,1,A,1.2036452583863833,133.48363915582254
3827.4416081442946,0.37248024052729084,1.0832664645232957,1,A,1.3268453440350818,75.4425947421228
4103.9221644798445,0.39199325517326866,0.1045379229838841,0,A,1.1585345346041918,50.31560430106785
720.3366942047567,0.30869106891248044,2.4214619839747065,0,B,1.5933266165779885,68.43760487836454
1555.4081769858435,0.4383168687296728,0.29089806813900365,0,A,1.292373338848144,84.76533588480706
3298.539980188606,0.18097265860279255,1.4374050776970109,1,A,1.303120443199651,74.02955360710358
4361.563870811704,0.44672774955928846,4.974536780500661,1,A,2.2415218596411712,75.76027748330308
520.250562228466,0.37823470681968685,4.6001414358124695,0,B,2.1876714587450903,53.70204385359818
2815.832039523574,0.4094374224927923,1.1538714599660378,0,B,1.4184272477581101,57.516961892601245
3547.7932971397872,0.34906086928729135,1.6190119163782706,1,B,1.3653704118198347,73.49087202828697
633.2328010787594,0.43085435764548624,2.3721524531159024,1,B,1.6249650598016665,6.213950933517751
2306.1000089902454,0.49689448822293614,4.237626378630293,0,B,2.2450241808329547,121.52823932129019
4530.356966226636,0.2390732845360874,4.032965112826147,0,A,1.9994558260747408,125.65670905036403
3522.2576398513643,0.41626205766930663,0.7185830391747827,1,A,1.1319713889941323,129.98573266407578
1569.462635122688,0.3850608917831151,0.7097993569069254,1,B,1.189271208511888,108.60516567872583
4337.515083343607,0.25379157457040813,2.141988044080819,1,A,1.4357234055415602,122.94719607631237
2066.1414053428143,0.4671270498796304,4.363467409107483,1,A,2.1317351665033057,42.48757990693241
4340.0510201482675,0.22749166830766765,4.4222164955679615,0,A,2.052133636197711,163.20333117487107
1845.2464300350748,0.3044596623243069,0.626092663463998,0,A,1.1961438608044213,66.36322365518228
3156.4411289741706,0.0976740606459327,2.914056711031203,0,B,1.713098802632767,211.84423558148072
2286.2303048652534,0.15159883732981982,0.8628084659130533,0,A,1.2217981605255133,67.05978122490286
1736.7127283978016,0.4283132767401923,3.462033619013636,0,B,1.9402471445798417,94.21195738113033
4489.509029773411,0.22844872527298132,4.5905229148516415,0,A,2.103441872883499,129.54847698725783
1344.171568727711,0.2273378402368662,2.328369533130409,0,A,1.596549487888625,35.84372784916902
881.6521605609339,0.16069145818577912,0.5071055959910524,1,B,1.035173767941623,11.835908293653409
2038.6712234554716,0.27122465043385446,2.9383455598832735,0,A,1.7904574721973732,72.88959100579268
3729.376164387054,0.41261763260778006,2.101731683665688,1,A,1.5061337450022467,115.28114562284007
4133.442226893268,0.45282385299818284,4.073403886436405,0,A,2.159654120232523,165.28349748225048
4994.345165300442,0.08155149441988274,1.7676878732393,0,B,1.4578154890835662,127.98338553159238
1833.6292565502422,0.30866932905805194,4.386996282315687,1,B,2.0613409694733993,41.54980106190235
2335.73878009077,0.2602730155515505,1.441131997410446,1,A,1.2087621103374557,40.18046591443396
1115.6957511333185,0.32642683271221024,0.8718364158545612,1,B,1.1913325372247776,-33.20948171609776
3086.923683303651,0.25127405910872114,1.6017538488610417,0,B,1.5282733403302515,158.32067568008094
4989.110167683128,0.22939016938403683,0.27108737993145793,0,A,1.0180973890191032,76.37286127111778
3653.964545542963,0.26234632059327023,1.4781052376837827,0,B,1.4021857028090319,134.46530331210624
3178.457781860173,0.31189960794038635,3.334576406021951,1,B,1.7782771338240744,100.18857661884375
2265.660918148073,0.27544244496429954,0.7971865949273025,0,A,1.2418120191777287,67.24016732921132
4618.844421284996,0.26246500295929076,0.6456883666542811,0,A,1.2023672008009043,92.35758652494741
2736.1246825865724,0.41802588948113634,0.7486879271463169,0,A,1.353183525830294,23.256247750940723
1104.6511099087768,0.385541596057036,0.4800032038811852,1,B,1.117010763318855,-17.078315846446934
2144.2030843961006,0.20362032238153677,4.385713518030404,1,B,2.062101518558972,156.27210194213626
802.250009814951,0.41025970288189423,4.726164065932988,1,A,2.18078808498487,49.476471496645196
1408.905669599517,0.4341428010520251,0.3281496434710528,1,B,1.0816019726950443,93.42367692924839
579.509514499605,0.11907149241838573,3.8243517295633476,1,A,1.7821645294480997,101.14801074425525
2539.759624250735,0.3122071077788414,3.712043558914269,1,A,1.7932600921619803,51.93513485241375
3355.431192283087,0.17839039711964622,4.9848561805891975,0,B,2.2491983143034147,117.99209701619641
2044.816080705085,0.38262754486702516,1.8045662424332343,1,B,1.5451553474654132,58.995967049505516
2391.717971773747,0.15745339821140747,1.4989940592830397,0,A,1.3763869877907569,-0.956826436840224
4816.441727800591,0.3521315858778643,2.320102391968154,0,A,1.6904287586390547,102.17666357941845
3883.83404708712,0.16480609522593526,4.297218368031033,0,A,2.0360560733700033,130.1861632461183
2933.8548662522803,0.2800146935434744,3.6701088484357047,0,A,1.9453178893169798,54.87632575211597
1780.4339380032136,0.47689091056228644,2.4109566884407636,1,B,1.6904167018079974,39.1902115392979
4536.485594478479,0.2215883923053955,1.2983579321007788,1,B,1.3358183611923835,93.76904270384517
1557.9370259629677,0.44408231868344344,3.6623771322150187,1,A,2.0120328391853173,159.48791593267407
1964.0422873250468,0.49412506154175256,4.287181653406761,1,A,2.1591201756089675,-26.04444222626971
4590.791664903269,0.44368288196232347,2.059761032230705,0,B,1.6385392280083637,134.63363223020508
2882.939248782826,0.1246397133755043,3.376068684522823,1,A,1.7168229735318241,63.11857166941743
3840.430772380895,0.41884619879082335,2.061038903765331,1,B,1.4870074593653317,62.26952652923111
3158.3515737369476,0.06446722779525256,2.444617846893276,0,A,1.4709796995558124,62.141007629344585
3440.476440542728,0.22698584766468854,2.672060861779077,1,A,1.5251682213891167,117.80850378806798
1847.2248118167151,0.4418300179930387,3.901056488709162,1,A,1.9986691328999067,97.09425856083854
1586.174277319983,0.3599384957419639,4.889779322231762,1,A,2.187814465357589,69.07262323671577
1951.2155622589937,0.28973319230204514,2.277394196927339,1,A,1.4407430601468731,107.94567997566838
1199.487038375401,0.22453881128717923,1.7773435306132692,1,B,1.35473911934442,101.56349628847498
4434.414643808634,0.41553362591162873,1.9305959317147177,1,A,1.4744942796611966,143.31540589139325
1774.6111996255133,0.3693012817766994,0.75605643993839,0,B,1.2150223081087432,18.65589645260826
3026.702274864731,0.260782393827053,1.5549998153068416,1,B,1.3006322002092334,98.63894597274319
4063.884913136183,0.45161795174434693,0.5235923250171506,0,B,1.240659407090644,116.37187236218136
4027.2084921907112,0.15347660801838459,2.1966818895783113,0,B,1.4950769194075468,55.280773689562054
2472.7381636288683,0.1266761791213812,0.9200506196241396,1,A,1.1396842527055226,-23.15016654080103
2643.1578886402654,0.3392616939501117,1.7973930552746027,0,A,1.4238340326890409,-35.89604108004835
4976.157870207612,0.48739745421579667,3.988530972018871,1,B,1.9415415205770676,130.83256131201213
3535.6886464056083,0.16126545798804665,1.3050454878867666,0,A,1.3070583901881696,93.75364069077237
4165.872994030472,0.16235167052022192,3.098283644576138,0,B,1.760553105873761,44.34331592607165
4561.492861486544,0.11277448158298548,4.515788954318203,0,B,2.105545236171992,170.23816344471987
4044.1542630320264,0.43725359987313445,2.87795301644478,0,A,1.8111663786338077,107.2562938064164
1333.307052291054,0.15187889318510034,1.049583802584822,1,A,1.092439206984139,100.90547973636383
3029.768301819075,0.2764303370261995,1.7893543504331764,0,A,1.4851879494866467,90.83323465798894
958.523707915452,0.49589261510099203,2.992809115201924,1,A,1.774069679583577,-14.223232708628991
3438.1495695379926,0.055463405414919606,2.5823945848232825,1,A,1.5508839191460653,105.1436590335329
4799.0724268451495,0.30041874072985736,0.8282371977568286,0,B,1.2410573073078763,139.63235667659077
2807.294289350501,0.2805300692172256,2.289302088983788,1,B,1.509931299268706,46.01651762975092
2448.3762179049522,0.41335131938456965,2.7610268050602174,0,A,1.9207032679372362,-5.198478288247927
661.2923813817342,0.20987669279874965,1.4099303008421051,0,B,1.3476829102733667,30.389069275163024
4818.985350481492,0.2346536115045687,3.1009830251652746,1,B,1.7203804053035574,67.18892648469264
963.5120785857146,0.12557209126948865,0.4437844874775283,1,B,1.006047639173444,81.78926807485341
684.8559198718112,0.383366854236104,1.7493744644710325,1,B,1.4655971254217208,8.918825240822798
1607.299751772223,0.40311900913466675,4.040956480610115,0,A,2.1262729879904247,142.61202285450662
794.886952632721,0.11149849435047363,1.3704955244499617,0,B,1.308065168008253,-79.34273175753283
2548.0302908529306,0.2270556832947448,3.0653665650150836,1,A,1.6848861973929992,75.29777568233888
2822.395105657006,0.4518072479132073,2.109145597180529,1,A,1.5243903281400473,142.98133458324082
1906.5647706286277,0.051218273154104224,1.6506546978347094,1,A,1.254548751177693,2.381535838922318
729.3221715869872,0.18444158178018455,4.589045270759131,0,A,2.2409144004511052,31.416038821985467
1002.2016571215202,0.2997690282736465,1.7819824185938795,1,B,1.4559142142334711,14.799849799934066
2230.2697009546764,0.200342236846979,1.25971191728639,0,A,1.330294998856319,18.718993866381133
772.3780287194126,0.17242033512995125,4.555576446637326,0,B,2.167895769129607,55.18077821458846
3641.8537652446103,0.2570168682064457,3.7551273440854933,0,B,1.9238314746880636,32.411800657428955
1431.5924368616538,0.13168539864936218,3.4408185971211673,0,A,1.8130217408949871,41.604356642821244
1859.3220595263733,0.2883313584317677,0.34272121612769146,1,B,1.0772384754570097,70.58307273971226
2273.565997301439,0.3680131645909516,0.7429043075073015,0,B,1.3440910188452109,45.11128756014265
2374.7433488111656,0.30888272868282596,3.2278658226673484,1,B,1.7228645114034813,19.712813377099536
507.4731845366024,0.0918991988863389,1.1262208989786753,0,A,1.2033254087166805,68.2088301045639
1004.316669494139,0.42998387637450797,1.2056261295887596,1,A,1.425467260278371,66.92715088241415
4382.440536833951,0.1287400268693697,3.917778725183693,0,A,1.948627757219057,56.46574606610414
505.5487813035866,0.3941654002750079,1.501032249301019,0,B,1.5635088610977779,-40.147587375800164
2786.753101157938,0.2122542998491327,0.45077778054438844,0,B,1.1291644609244533,15.515273124680817
2702.7590292824366,0.402242606625246,0.2785165418183194,1,B,1.0830594528834747,89.73384763535356
1998.9237245478703,0.1428228065324056,2.2715721375019102,0,A,1.5240298932586855,66.5432081919183
2440.9715906590236,0.1339979466629434,3.123930030654766,1,B,1.695109238070675,108.28319705536944
4012.6151188696294,0.27366163079786704,4.3575376436198345,1,A,2.094104103819092,88.46909600093969
4285.416677967304,0.06482120661426223,0.6429415356599325,0,B,1.041395875715071,46.33454142878301
1671.5684453686251,0.15138380245205002,1.063696848812652,1,B,1.1239935858181662,89.20601559668121
1951.2069843547843,0.3758055134829567,2.6960229934466087,0,A,1.8076624313218417,28.589884116600096
1591.1728386274972,0.42682256523744144,1.884130974985678,0,A,1.5779665944759238,54.83974009255167
2659.385302479793,0.08635341377201469,2.464433511102924,0,A,1.534615811235078,-11.122834212938074
3574.662609464658,0.446934969247147,4.6282107800226555,1,B,2.2309972873227073,73.61313456573794
1527.1379395853924,0.4088827418239306,2.7699691039369676,1,B,1.7521063071318328,101.95124777670766
1988.3108392469,0.4413579330681344,2.134090991999172,0,A,1.6317196100002533,19.03652274212233
4686.730779151178,0.36429284956047797,4.94825554282875,0,A,2.3298286368868237,162.84401286534705
718.5618043113113,0.35336888028228414,0.419556782507728,1,A,1.0211498959728624,-96.54827600782198
2573.463223578048,0.2862919550051887,4.6673558970187425,0,A,2.165210906233345,49.69938052454726
3702.0111871855,0.34375425102109175,2.558143026120867,1,B,1.6176211436474317,84.70074909061863
1177.0430520086334,0.4635993490549723,2.568406055058977,1,A,1.6754715276712226,128.14589997313755
713.1830900246683,0.0952349006375188,4.617625237595725,0,B,2.0536799551311593,-17.14900700587541
1121.9241723733885,0.19209401503074103,2.585887500006041,1,A,1.506720186280602,70.83852587015987
